length,width,height,image_url,path
39.0,23.0,36.0,https://m.media-amazon.com/images/I/41JClrmE+eL.AC.jpg,images\image_01731.jpg
39.0,23.0,36.0,https://m.media-amazon.com/images/I/31qdapT7KlL.AC.jpg,images\image_01732.jpg
40.0,25.0,33.0,https://m.media-amazon.com/images/I/41xHLFd5D2L.AC.jpg,images\image_01733.jpg
39.0,23.0,36.0,https://m.media-amazon.com/images/I/41N8Lhjse3L.AC.jpg,images\image_01734.jpg
39.0,23.0,36.0,https://m.media-amazon.com/images/I/41ht2t1mYiL.AC.jpg,images\image_01735.jpg
40.0,25.0,33.0,https://m.media-amazon.com/images/I/41lIFrPxEgL.AC.jpg,images\image_01736.jpg
40.0,25.0,33.0,https://m.media-amazon.com/images/I/41H5pni5LJL.AC.jpg,images\image_01737.jpg
40.0,25.0,33.0,https://m.media-amazon.com/images/I/41VEeV-hJ6L.AC.jpg,images\image_01738.jpg
40.0,25.0,33.0,https://m.media-amazon.com/images/I/413Aa9DHOBL.AC.jpg,images\image_01739.jpg
40.0,25.0,33.0,https://m.media-amazon.com/images/I/41NhWO67-XL.AC.jpg,images\image_01740.jpg
40.0,25.0,33.0,https://m.media-amazon.com/images/I/41bktT6rBgL.AC.jpg,images\image_01741.jpg
39.75,26.0,35.0,https://m.media-amazon.com/images/I/4177BPUfmjL.AC.jpg,images\image_01742.jpg
39.25,25.75,36.0,https://m.media-amazon.com/images/I/41mLlMsQzsL.AC.jpg,images\image_01743.jpg
39.25,25.75,36.0,https://m.media-amazon.com/images/I/41jyQ3AAzwL.AC.jpg,images\image_01744.jpg
39.0,25.0,38.0,https://m.media-amazon.com/images/I/41zeseNr7rL.AC.jpg,images\image_01745.jpg
39.0,25.0,38.0,https://m.media-amazon.com/images/I/41mjVdtTNTL.AC.jpg,images\image_01746.jpg
39.0,25.0,38.0,https://m.media-amazon.com/images/I/41ls0bnEj0L.AC.jpg,images\image_01747.jpg
39.0,25.0,38.0,https://m.media-amazon.com/images/I/41XgWj5vacL.AC.jpg,images\image_01748.jpg
56.2,31.4,21.6,https://m.media-amazon.com/images/I/41GwQx4gZsL.AC.jpg,images\image_01749.jpg
56.2,31.4,21.6,https://m.media-amazon.com/images/I/41rGg3pIWzL.AC.jpg,images\image_01750.jpg
56.2,31.4,21.6,https://m.media-amazon.com/images/I/41g4+1IyQ9L.AC.jpg,images\image_01751.jpg
42.5,26.5,44.0,https://m.media-amazon.com/images/I/416ONmglZnL.AC.jpg,images\image_01752.jpg
53.75,29.5,34.0,https://m.media-amazon.com/images/I/415vLmMc0vL.AC.jpg,images\image_01753.jpg
53.75,29.5,34.0,https://m.media-amazon.com/images/I/41slL9z8+KL.AC.jpg,images\image_01754.jpg
54.0,29.5,34.0,https://m.media-amazon.com/images/I/41-vNbILdTL.AC.jpg,images\image_01755.jpg
53.25,30.0,34.75,https://m.media-amazon.com/images/I/31EpBWYdogL.AC.jpg,images\image_01756.jpg
54.25,29.5,35.0,https://m.media-amazon.com/images/I/41wxstxiTwL.AC.jpg,images\image_01757.jpg
53.75,30.25,35.25,https://m.media-amazon.com/images/I/41onJ-pAftL.AC.jpg,images\image_01758.jpg
55.0,29.5,35.0,https://m.media-amazon.com/images/I/41WxRcPvsWL.AC.jpg,images\image_01759.jpg
55.39,30.39,34.53,https://m.media-amazon.com/images/I/41fAfm3MbTL.AC.jpg,images\image_01760.jpg
51.42,29.21,40.26,https://m.media-amazon.com/images/I/410BHYYBPLL.AC.jpg,images\image_01761.jpg
51.42,29.21,40.26,https://m.media-amazon.com/images/I/41EwYYmByIL.AC.jpg,images\image_01762.jpg
51.42,29.21,40.26,https://m.media-amazon.com/images/I/51Cy3UOyJjL.AC.jpg,images\image_01763.jpg
53.0,29.0,39.0,https://m.media-amazon.com/images/I/41IlusCKu2L.AC.jpg,images\image_01764.jpg
53.0,29.0,39.0,https://m.media-amazon.com/images/I/411PeqFo-lL.AC.jpg,images\image_01765.jpg
53.0,29.0,39.0,https://m.media-amazon.com/images/I/41YCb1ZthgL.AC.jpg,images\image_01766.jpg
53.0,29.0,39.0,https://m.media-amazon.com/images/I/41sTRnxs4mL.AC.jpg,images\image_01767.jpg
55.0,31.0,35.25,https://m.media-amazon.com/images/I/41pYmGOdoEL.AC.jpg,images\image_01768.jpg
55.0,31.0,35.25,https://m.media-amazon.com/images/I/31w-DaNz7xL.AC.jpg,images\image_01769.jpg
55.25,31.0,35.0,https://m.media-amazon.com/images/I/31Q4w4qoscL.AC.jpg,images\image_01770.jpg
53.0,30.0,39.0,https://m.media-amazon.com/images/I/41cSF-WwDfL.AC.jpg,images\image_01771.jpg
53.0,30.0,39.0,https://m.media-amazon.com/images/I/41vkirdw0qL.AC.jpg,images\image_01772.jpg
53.0,30.0,39.0,https://m.media-amazon.com/images/I/41UuWRmUeVL.AC.jpg,images\image_01773.jpg
58.0,35.0,29.5,https://m.media-amazon.com/images/I/41plYmqfq8L.AC.jpg,images\image_01774.jpg
55.5,29.92,37.24,https://m.media-amazon.com/images/I/31bBen-SSnL.AC.jpg,images\image_01775.jpg
56.5,30.25,36.0,https://m.media-amazon.com/images/I/41f5c+AtCKL.AC.jpg,images\image_01776.jpg
56.5,30.25,36.0,https://m.media-amazon.com/images/I/31sukKSJW9L.AC.jpg,images\image_01777.jpg
56.0,30.75,39.0,https://m.media-amazon.com/images/I/41ulKN4UxTL.AC.jpg,images\image_01778.jpg
53.75,30.5,41.5,https://m.media-amazon.com/images/I/41WkWGHOX+L.AC.jpg,images\image_01779.jpg
55.91,29.61,41.42,https://m.media-amazon.com/images/I/41rdc7VDXZL.AC.jpg,images\image_01780.jpg
55.91,29.61,41.42,https://m.media-amazon.com/images/I/41nrRhiGH+L.AC.jpg,images\image_01781.jpg
55.91,29.61,41.42,https://m.media-amazon.com/images/I/41cgZ556JoL.AC.jpg,images\image_01782.jpg
55.91,29.61,41.42,https://m.media-amazon.com/images/I/41m-ijV5YWL.AC.jpg,images\image_01783.jpg
55.91,29.61,41.42,https://m.media-amazon.com/images/I/41hPspZ5DGL.AC.jpg,images\image_01784.jpg
55.91,29.61,41.42,https://m.media-amazon.com/images/I/41Kiyk-JsjL.AC.jpg,images\image_01785.jpg
55.91,29.61,41.42,https://m.media-amazon.com/images/I/41XAxI1aHkL.AC.jpg,images\image_01786.jpg
56.7,29.8,40.5,https://m.media-amazon.com/images/I/41o5Ae-M2tL.AC.jpg,images\image_01787.jpg
56.7,29.8,40.5,https://m.media-amazon.com/images/I/41SjdmH1CBL.AC.jpg,images\image_01788.jpg
56.7,29.8,40.5,https://m.media-amazon.com/images/I/410+gRNy6QL.AC.jpg,images\image_01789.jpg
56.7,29.8,40.5,https://m.media-amazon.com/images/I/41B+OEL1CBL.AC.jpg,images\image_01790.jpg
56.7,29.8,40.5,https://m.media-amazon.com/images/I/411Qlf3PY5L.AC.jpg,images\image_01791.jpg
55.75,30.0,41.75,https://m.media-amazon.com/images/I/41c3PlSPKEL.AC.jpg,images\image_01792.jpg
56.5,30.0,41.0,https://m.media-amazon.com/images/I/418TvKKaoQL.AC.jpg,images\image_01793.jpg
54.37,30.53,42.72,https://m.media-amazon.com/images/I/41XELgMZM1L.AC.jpg,images\image_01794.jpg
55.5,29.5,42.75,https://m.media-amazon.com/images/I/41Kh1QM3IkL.AC.jpg,images\image_01795.jpg
53.46,31.38,43.15,https://m.media-amazon.com/images/I/41WGHGfK5RL.AC.jpg,images\image_01796.jpg
54.75,30.25,43.0,https://m.media-amazon.com/images/I/41XG+OelF5L.AC.jpg,images\image_01797.jpg
54.75,30.25,43.0,https://m.media-amazon.com/images/I/414z2RaljdL.AC.jpg,images\image_01798.jpg
54.75,30.25,43.0,https://m.media-amazon.com/images/I/41mnl8ZPtsL.AC.jpg,images\image_01799.jpg
54.75,30.5,43.75,https://m.media-amazon.com/images/I/41WFtnFF-YL.AC.jpg,images\image_01800.jpg
54.75,30.5,43.75,https://m.media-amazon.com/images/I/417mDt-hTpL.AC.jpg,images\image_01801.jpg
54.75,30.5,43.75,https://m.media-amazon.com/images/I/41OwZY11MqL.AC.jpg,images\image_01802.jpg
54.75,30.5,43.75,https://m.media-amazon.com/images/I/41mGdKGPEUL.AC.jpg,images\image_01803.jpg
55.5,30.25,43.5,https://m.media-amazon.com/images/I/41buBTBH7IL.AC.jpg,images\image_01804.jpg
56.5,29.75,43.25,https://m.media-amazon.com/images/I/41lM1Fa07ML.AC.jpg,images\image_01805.jpg
56.5,29.75,43.25,https://m.media-amazon.com/images/I/41OLUXOUu8L.AC.jpg,images\image_01806.jpg
55.75,30.25,43.75,https://m.media-amazon.com/images/I/41Vv+kbs4uL.AC.jpg,images\image_01807.jpg
55.75,30.25,43.75,https://m.media-amazon.com/images/I/41eK0QMHuoL.AC.jpg,images\image_01808.jpg
55.98,29.88,44.17,https://m.media-amazon.com/images/I/41f7M2dvZNL.AC.jpg,images\image_01809.jpg
56.0,30.5,43.75,https://m.media-amazon.com/images/I/41yZOVFNnSL.AC.jpg,images\image_01810.jpg
56.0,30.5,43.75,https://m.media-amazon.com/images/I/41-E0A7ic7L.AC.jpg,images\image_01811.jpg
56.0,30.5,43.75,https://m.media-amazon.com/images/I/41KilpRISsL.AC.jpg,images\image_01812.jpg
54.75,30.0,45.5,https://m.media-amazon.com/images/I/319Qmh5Rl5L.AC.jpg,images\image_01813.jpg
56.25,30.25,44.0,https://m.media-amazon.com/images/I/413tViZlaoL.AC.jpg,images\image_01814.jpg
55.0,29.5,46.2,https://m.media-amazon.com/images/I/41m0kJvNC-L.AC.jpg,images\image_01815.jpg
54.25,34.25,42.25,https://m.media-amazon.com/images/I/41AEOVedmGL.AC.jpg,images\image_01816.jpg
54.0,34.5,42.25,https://m.media-amazon.com/images/I/41KitiM3AkL.AC.jpg,images\image_01817.jpg
57.5,30.5,44.0,https://m.media-amazon.com/images/I/41gTrt3zW-L.AC.jpg,images\image_01818.jpg
54.25,35.25,43.25,https://m.media-amazon.com/images/I/41Vg5jUNq4L.AC.jpg,images\image_01819.jpg
54.25,35.25,43.25,https://m.media-amazon.com/images/I/41g8+sm8jML.AC.jpg,images\image_01820.jpg
54.25,35.25,43.25,https://m.media-amazon.com/images/I/419m6+LRwXL.AC.jpg,images\image_01821.jpg
34.64566929133858,18.11023622047244,31.102362204724407,https://m.media-amazon.com/images/I/41-Ilv+65iL.AC.jpg,images\image_01822.jpg
34.64566929133858,18.11023622047244,31.102362204724407,https://m.media-amazon.com/images/I/417WO0w3kfL.AC.jpg,images\image_01823.jpg
56.5,30.25,47.25,https://m.media-amazon.com/images/I/41aLyRnlTOL.AC.jpg,images\image_01824.jpg
59.0,31.0,44.3,https://m.media-amazon.com/images/I/41nFpSdHzjL.AC.jpg,images\image_01825.jpg
54.75,33.0,46.75,https://m.media-amazon.com/images/I/41XBHcX+qDL.AC.jpg,images\image_01826.jpg
57.5,30.5,47.25,https://m.media-amazon.com/images/I/41NRwrQrLnL.AC.jpg,images\image_01827.jpg
57.5,30.5,47.25,https://m.media-amazon.com/images/I/41UivwwkuiL.AC.jpg,images\image_01828.jpg
57.75,31.75,47.0,https://m.media-amazon.com/images/I/41qQOR+X9+L.AC.jpg,images\image_01829.jpg
50.0,30.1,57.0,https://m.media-amazon.com/images/I/41XfT450NfL.AC.jpg,images\image_01830.jpg
58.0,31.0,50.0,https://m.media-amazon.com/images/I/41M8nPp7gwL.AC.jpg,images\image_01835.jpg
59.0,31.5,51.0,https://m.media-amazon.com/images/I/41GJ3YXZHQL.AC.jpg,images\image_01837.jpg
34.25196850393701,22.047244094488185,30.70866141732284,https://m.media-amazon.com/images/I/41RrHyyM1hL.AC.jpg,images\image_01838.jpg
58.0,32.0,54.0,https://m.media-amazon.com/images/I/31C1Mgd-H2L.AC.jpg,images\image_01843.jpg
37.204724409448815,21.65354330708661,31.69291338582677,https://m.media-amazon.com/images/I/31g8dSaPvJL.AC.jpg,images\image_01850.jpg
37.204724409448815,21.65354330708661,31.69291338582677,https://m.media-amazon.com/images/I/31MJThhE4WL.AC.jpg,images\image_01851.jpg
37.204724409448815,21.65354330708661,31.69291338582677,https://m.media-amazon.com/images/I/315Ym+Ym8IL.AC.jpg,images\image_01852.jpg
37.00787401574803,27.16535433070866,31.88976377952756,https://m.media-amazon.com/images/I/31rx8LNIMcL.AC.jpg,images\image_01853.jpg
44.881889763779526,21.65354330708661,35.62992125984252,https://m.media-amazon.com/images/I/419eBJmLRXL.AC.jpg,images\image_01854.jpg
49.212598425196845,25.59055118110236,29.92125984251968,https://m.media-amazon.com/images/I/41EFGb+aiQL.AC.jpg,images\image_01855.jpg
49.212598425196845,25.59055118110236,29.92125984251968,https://m.media-amazon.com/images/I/31HKehwjc7L.AC.jpg,images\image_01856.jpg
49.212598425196845,26.96850393700787,32.28346456692913,https://m.media-amazon.com/images/I/41vfAaHRA0L.AC.jpg,images\image_01857.jpg
49.212598425196845,26.96850393700787,32.28346456692913,https://m.media-amazon.com/images/I/411O2KtSV+L.AC.jpg,images\image_01858.jpg
50.78740157480315,25.787401574803148,34.25196850393701,https://m.media-amazon.com/images/I/41mGLwoJ32L.AC.jpg,images\image_01859.jpg
50.39370078740157,27.16535433070866,29.92125984251968,https://m.media-amazon.com/images/I/41bdxPr20hL.AC.jpg,images\image_01860.jpg
53.7,29.5,34.0,https://m.media-amazon.com/images/I/512UOeIP4GL.AC.jpg,images\image_01861.jpg
23.5,51.25,29.5,https://m.media-amazon.com/images/I/41DLWn5GsFL.AC.jpg,images\image_01862.jpg
15.75,23.62,11.02,https://m.media-amazon.com/images/I/31iUcBk6Z+L.AC.jpg,images\image_01863.jpg
16.1,24.0,10.8,https://m.media-amazon.com/images/I/31eN2JeylDL.AC.jpg,images\image_01864.jpg
19.6,30.2,4.9,https://m.media-amazon.com/images/I/41WYxkQJtXL.AC.jpg,images\image_01865.jpg
15.75,23.6,24.75,https://m.media-amazon.com/images/I/41WsfQ95RgL.AC.jpg,images\image_01866.jpg
20.0,28.0,16.75,https://m.media-amazon.com/images/I/31EdqXW1HiL.AC.jpg,images\image_01867.jpg
29.95,32.31,4.87,https://m.media-amazon.com/images/I/41xbLJm7YgL.AC.jpg,images\image_01868.jpg
23.2,26.8,19.7,https://m.media-amazon.com/images/I/51WidXzVBWL.AC.jpg,images\image_01869.jpg
16.5,13.0,40.5,https://m.media-amazon.com/images/I/31BnWV3aceL.AC.jpg,images\image_01870.jpg
15.75,31.5,28.75,https://m.media-amazon.com/images/I/413hXwtK8uL.AC.jpg,images\image_01871.jpg
15.7,31.5,29.3,https://m.media-amazon.com/images/I/411N3L3l1QL.AC.jpg,images\image_01872.jpg
20.5,32.0,24.0,https://m.media-amazon.com/images/I/41pTDiP478L.AC.jpg,images\image_01873.jpg
17.7,31.5,28.3,https://m.media-amazon.com/images/I/41vRSS6agcL.AC.jpg,images\image_01874.jpg
22.1,30.8,27.4,https://m.media-amazon.com/images/I/41WEOln-XzL.AC.jpg,images\image_01875.jpg
19.7,31.5,29.5,https://m.media-amazon.com/images/I/41DPEYUG9FL.AC.jpg,images\image_01876.jpg
18.89,35.43,27.95,https://m.media-amazon.com/images/I/311TuDlw2GL.AC.jpg,images\image_01877.jpg
18.9,35.4,28.3,https://m.media-amazon.com/images/I/41Hjkc8expL.AC.jpg,images\image_01878.jpg
16.5,31.6,35.5,https://m.media-amazon.com/images/I/41dNzKJi5JL.AC.jpg,images\image_01879.jpg
16.7,39.4,28.7,https://m.media-amazon.com/images/I/41ATcd3koYL.AC.jpg,images\image_01880.jpg
23.62,31.5,30.0,https://m.media-amazon.com/images/I/51DRzBrkNHL.AC.jpg,images\image_01881.jpg
15.7,39.4,30.3,https://m.media-amazon.com/images/I/41gE5Oq7Q0L.AC.jpg,images\image_01882.jpg
17.5,32.9,36.4,https://m.media-amazon.com/images/I/41LK7wPziOL.AC.jpg,images\image_01883.jpg
18.9,39.4,29.3,https://m.media-amazon.com/images/I/41KKJo++7ML.AC.jpg,images\image_01884.jpg
19.6,39.0,29.0,https://m.media-amazon.com/images/I/41KzBbmkf2L.AC.jpg,images\image_01885.jpg
19.68,39.17,28.93,https://m.media-amazon.com/images/I/41WRArXoURL.AC.jpg,images\image_01886.jpg
19.6,39.0,29.5,https://m.media-amazon.com/images/I/41fXTTgWIBL.AC.jpg,images\image_01887.jpg
19.6,39.0,29.6,https://m.media-amazon.com/images/I/5155Zz1RmwL.AC.jpg,images\image_01888.jpg
19.7,39.4,29.2,https://m.media-amazon.com/images/I/41ExrKtC-jL.AC.jpg,images\image_01889.jpg
19.7,39.4,29.5,https://m.media-amazon.com/images/I/41oMAFHzrEL.AC.jpg,images\image_01890.jpg
19.7,39.0,30.0,https://m.media-amazon.com/images/I/41BWmRinsqL.AC.jpg,images\image_01891.jpg
19.7,39.4,29.9,https://m.media-amazon.com/images/I/31fBSJXqQPL.AC.jpg,images\image_01892.jpg
19.7,39.4,29.9,https://m.media-amazon.com/images/I/31ALhYWCewL.AC.jpg,images\image_01893.jpg
19.7,39.4,30.1,https://m.media-amazon.com/images/I/51q+yY65yKL.AC.jpg,images\image_01894.jpg
19.0,42.0,30.0,https://m.media-amazon.com/images/I/41rlBs5qoOL.AC.jpg,images\image_01895.jpg
19.75,41.5,30.0,https://m.media-amazon.com/images/I/41vpgoU1vXL.AC.jpg,images\image_01896.jpg
18.0,44.0,30.0,https://m.media-amazon.com/images/I/31GVxZ-ZcnL.AC.jpg,images\image_01897.jpg
19.0,43.3,30.0,https://m.media-amazon.com/images/I/41-kwWXzboL.AC.jpg,images\image_01898.jpg
23.62,39.37,29.53,https://m.media-amazon.com/images/I/41UdzHA-WCL.AC.jpg,images\image_01899.jpg
24.0,40.0,30.0,https://m.media-amazon.com/images/I/419aZf7ndXL.AC.jpg,images\image_01900.jpg
23.6,47.2,24.0,https://m.media-amazon.com/images/I/418qteMMVwL.AC.jpg,images\image_01901.jpg
23.62,41.72,29.9,https://m.media-amazon.com/images/I/51iVtszFjJL.AC.jpg,images\image_01902.jpg
20.0,47.0,29.0,https://m.media-amazon.com/images/I/41H1ZFHyZSL.AC.jpg,images\image_01903.jpg
19.68,47.24,29.13,https://m.media-amazon.com/images/I/41vZQ8E8cIL.AC.jpg,images\image_01904.jpg
19.68,47.24,29.92,https://m.media-amazon.com/images/I/41hz3NPfVGL.AC.jpg,images\image_01905.jpg
20.1,47.3,29.5,https://m.media-amazon.com/images/I/4137i7ek6tL.AC.jpg,images\image_01906.jpg
21.7,47.2,29.5,https://m.media-amazon.com/images/I/31bg-cHilKL.AC.jpg,images\image_01907.jpg
23.6,47.2,27.6,https://m.media-amazon.com/images/I/41ccgUGnEZL.AC.jpg,images\image_01908.jpg
26.57,42.12,29.92,https://m.media-amazon.com/images/I/51lWCk-xlHL.AC.jpg,images\image_01909.jpg
23.625,42.0,33.5,https://m.media-amazon.com/images/I/41MM1e+BFQL.AC.jpg,images\image_01910.jpg
23.6,47.0,28.6,https://m.media-amazon.com/images/I/31WnfywojPL.AC.jpg,images\image_01911.jpg
22.0,47.25,30.0,https://m.media-amazon.com/images/I/41JsXfwOSbL.AC.jpg,images\image_01912.jpg
23.0,48.0,28.5,https://m.media-amazon.com/images/I/41Pl8wrqrWL.AC.jpg,images\image_01913.jpg
23.62,47.24,28.74,https://m.media-amazon.com/images/I/41Dg29CidKL.AC.jpg,images\image_01914.jpg
19.0,46.5,34.2,https://m.media-amazon.com/images/I/41LRvsXNd5L.AC.jpg,images\image_01915.jpg
23.0,47.0,30.0,https://m.media-amazon.com/images/I/41nb36x+6GL.AC.jpg,images\image_01916.jpg
23.0,47.0,30.0,https://m.media-amazon.com/images/I/31nkLXPV4AL.AC.jpg,images\image_01917.jpg
23.7,47.2,29.2,https://m.media-amazon.com/images/I/41SR10egmuL.AC.jpg,images\image_01918.jpg
23.6,47.2,29.5,https://m.media-amazon.com/images/I/41Z8kVhhnwL.AC.jpg,images\image_01919.jpg
23.6,47.2,29.5,https://m.media-amazon.com/images/I/415MrGx5nXL.AC.jpg,images\image_01920.jpg
23.62,47.24,29.52,https://m.media-amazon.com/images/I/31Fn9sSjQPL.AC.jpg,images\image_01921.jpg
23.6,46.5,30.5,https://m.media-amazon.com/images/I/41K6qiBa9tL.AC.jpg,images\image_01922.jpg
23.6,47.3,29.7,https://m.media-amazon.com/images/I/31EBYGmoOoL.AC.jpg,images\image_01923.jpg
17.51,53.14,30.9,https://m.media-amazon.com/images/I/41gj1YSjceL.AC.jpg,images\image_01924.jpg
24.0,48.0,30.0,https://m.media-amazon.com/images/I/41IzTNxCC7L.AC.jpg,images\image_01925.jpg
21.5,47.25,33.5,https://m.media-amazon.com/images/I/51YR6LWlyeL.AC.jpg,images\image_01926.jpg
26.0,46.0,30.3,https://m.media-amazon.com/images/I/31lkA2ipnzL.AC.jpg,images\image_01927.jpg
23.6,47.2,32.9,https://m.media-amazon.com/images/I/41kGrFhozeL.AC.jpg,images\image_01928.jpg
26.0,48.0,30.0,https://m.media-amazon.com/images/I/41yQeXITmsL.AC.jpg,images\image_01929.jpg
19.5,38.5,46.5,https://m.media-amazon.com/images/I/41cU2P97w0L.AC.jpg,images\image_01930.jpg
23.6,55.0,29.2,https://m.media-amazon.com/images/I/31QeBsmVr6L.AC.jpg,images\image_01931.jpg
23.6,55.1,29.1,https://m.media-amazon.com/images/I/316sxYPWtwL.AC.jpg,images\image_01932.jpg
23.71,55.2,29.2,https://m.media-amazon.com/images/I/41HYS-fEdPL.AC.jpg,images\image_01933.jpg
23.6,55.1,29.5,https://m.media-amazon.com/images/I/51z9XdbCQfL.AC.jpg,images\image_01934.jpg
23.6,55.1,29.5,https://m.media-amazon.com/images/I/41enlytG8UL.AC.jpg,images\image_01935.jpg
23.6,55.1,29.5,https://m.media-amazon.com/images/I/41KhCkVVNfL.AC.jpg,images\image_01936.jpg
23.6,55.1,29.5,https://m.media-amazon.com/images/I/41EGyeCyK9L.AC.jpg,images\image_01937.jpg
23.6,55.1,29.5,https://m.media-amazon.com/images/I/51LRTBEy5NL.AC.jpg,images\image_01938.jpg
23.62,55.11,29.52,https://m.media-amazon.com/images/I/412CVrcmhfL.AC.jpg,images\image_01939.jpg
23.5,55.0,29.75,https://m.media-amazon.com/images/I/31ZvhQjGB1L.AC.jpg,images\image_01940.jpg
23.5,55.0,30.0,https://m.media-amazon.com/images/I/412o7salffL.AC.jpg,images\image_01941.jpg
23.5,55.0,30.0,https://m.media-amazon.com/images/I/41DeI5lGWZL.AC.jpg,images\image_01942.jpg
23.6,55.0,29.9,https://m.media-amazon.com/images/I/31iB8UuvL+L.AC.jpg,images\image_01943.jpg
23.6,55.0,30.0,https://m.media-amazon.com/images/I/41erdTyrPOL.AC.jpg,images\image_01944.jpg
23.6,55.0,30.0,https://m.media-amazon.com/images/I/41YrkCvAyyL.AC.jpg,images\image_01945.jpg
23.6,55.12,29.9,https://m.media-amazon.com/images/I/41oYyh-a0oL.AC.jpg,images\image_01946.jpg
23.62,55.12,30.11,https://m.media-amazon.com/images/I/41f097OyS-L.AC.jpg,images\image_01947.jpg
24.0,55.0,30.0,https://m.media-amazon.com/images/I/41AZ6OfSGiL.AC.jpg,images\image_01948.jpg
